state,commodity,modal_price
Kerala,French Beans (Frasbean),2300.0
Kerala,Garlic,6600.0
Kerala,Green Avare (W),1300.0
Kerala,Green Chilli,1300.0
Kerala,Green Gram (Moong),7800.0
Kerala,Green Peas,5800.0
Kerala,Kabuli Chana(Chickpeas-White),11800.0
Kerala,Lemon,3200.0
Kerala,Lime,3300.0
Kerala,Mango (Raw-Ripe),4600.0
Kerala,Potato,2300.0
Kerala,Sweet Potato,1800.0
Kerala,Tapioca,2600.0
Kerala,Cowpea (Lobia/Karamani),3500.0
Kerala,Elephant Yam (Suran),3250.0
Kerala,French Beans (Frasbean),3500.0
Kerala,Green Avare (W),2500.0
Kerala,Green Chilli,2800.0
Kerala,Mango,7500.0
Kerala,Onion,3250.0
Kerala,Tapioca,1800.0
Kerala,Amaranthus,2750.0
Kerala,Arhar (Tur/Red Gram),7250.0
Kerala,Beetroot,2250.0
Kerala,Bengal Gram(Gram),6250.0
Kerala,Bengal Gram(Gram),7250.0
Kerala,Bitter Gourd,3250.0
Kerala,Black Gram (Urd Beans),6750.0
Kerala,Black Gram (Urd Beans),7750.0
Kerala,Carrot,3250.0
Kerala,Cauliflower,2250.0
Kerala,Chili Red,10000.0
Kerala,Colacasia,3250.0
Kerala,Cowpea (Lobia/Karamani),6750.0
Kerala,Cowpea(Veg),2300.0
Kerala,Drumstick,7750.0
Kerala,French Beans (Frasbean),2750.0
Kerala,Garlic,6000.0
Kerala,Ginger(Green),3100.0
Kerala,Green Avare (W),2600.0
Kerala,Green Chilli,2100.0
Kerala,Green Gram (Moong),7250.0
Kerala,Green Gram (Moong),8250.0
Kerala,Green Peas,5250.0
Kerala,Kabuli Chana(Chickpeas-White),13250.0
Kerala,Lemon,2400.0
Kerala,Lime,3250.0
Kerala,Little Gourd (Kundru),2750.0
Kerala,Mango (Raw-Ripe),9250.0
Kerala,Onion,6250.0
Kerala,Pepper Ungarbled,43500.0
Kerala,Pine Apple,3250.0
Kerala,Pumpkin,1250.0
Kerala,Rubber,12250.0
Kerala,Rubber,13900.0
Kerala,Sweet Potato,2500.0
Kerala,Tapioca,3250.0
Kerala,Tomato,1750.0
Kerala,Banana,1700.0
Kerala,Bitter Gourd,5000.0
Kerala,Coconut Oil,16300.0
Kerala,Coconut Seed,4200.0
Kerala,Cowpea(Veg),4300.0
Kerala,Pepper Ungarbled,39300.0
Kerala,Amaranthus,2826.0
Kerala,Apple,15050.0
Kerala,Apple,11050.0
Kerala,Ashgourd,1726.0
Kerala,Banana,4026.0
Kerala,Banana,3321.0
Kerala,Banana,5028.0
Kerala,Banana,7520.0
Kerala,Banana,3028.0
Kerala,Banana - Green,4325.0
Kerala,Beetroot,1722.0
Kerala,Bhindi(Ladies Finger),2724.0
Kerala,Bitter Gourd,5826.0
Kerala,Bottle Gourd,1724.0
Kerala,Brinjal,1825.0
Kerala,Cabbage,1726.0
Kerala,Capsicum,3728.0
Kerala,Carrot,3728.0
Kerala,Cauliflower,3328.0
Kerala,Chili Red,9000.0
Kerala,Cluster Beans,3824.0
Kerala,Colacasia,4627.0
Kerala,Cowpea(Veg),5726.0
Kerala,Cucumbar(Kheera),1824.0
Kerala,Drumstick,7528.0
Kerala,Elephant Yam (Suran),3723.0
Kerala,Ginger(Green),4826.0
Kerala,Grapes,5050.0
Kerala,Grapes,11050.0
Kerala,Green Chilli,3825.0
Kerala,Green Chilli,2623.0
Kerala,Green Gram (Moong),7000.0
Kerala,Lemon,4826.0
Kerala,Mango (Raw-Ripe),7728.0
Kerala,Onion,3325.0
Kerala,Onion,3728.0
Kerala,Orange,7050.0
Kerala,Pine Apple,3224.0
Kerala,Potato,2230.0
Kerala,Pumpkin,1422.0
Kerala,Snakeguard,2728.0
Kerala,Tomato,1826.0
Kerala,Amaranthus,3100.0
Kerala,Banana,5300.0
Kerala,Bitter Gourd,7000.0
Kerala,Brinjal,5000.0
Kerala,Cowpea(Veg),5700.0
Kerala,Elephant Yam (Suran),3100.0
Kerala,Pumpkin,1900.0
Kerala,Snakeguard,2100.0
Kerala,Tapioca,1300.0
Kerala,Amaranthus,4700.0
Kerala,Banana - Green,4800.0
Kerala,Beetroot,2400.0
Kerala,Bhindi(Ladies Finger),1800.0
Kerala,Brinjal,1700.0
Kerala,Carrot,2400.0
Kerala,Cluster Beans,2800.0
Kerala,Cucumbar(Kheera),1700.0
Kerala,Duster Beans,2700.0
Kerala,Amaranthus,4000.0
Kerala,Beetroot,2800.0
Kerala,Bitter Gourd,3800.0
Kerala,Brinjal,5800.0
Kerala,Capsicum,2800.0
Kerala,Cluster Beans,3800.0
Kerala,Cowpea(Veg),4800.0
Kerala,Drumstick,2800.0
Kerala,Elephant Yam (Suran),3800.0
Kerala,Green Chilli,30.0
Kerala,Onion,5800.0
Kerala,Onion Green,3800.0
Kerala,Black Pepper,42000.0
Kerala,Brinjal,1900.0
Kerala,Coffee,11200.0
Kerala,Colacasia,3100.0
Kerala,Cowpea(Veg),3100.0
Kerala,Ginger(Green),1600.0
Kerala,Green Chilli,2700.0
Kerala,Bitter Gourd,1300.0
Kerala,Coffee,6600.0
Kerala,Ginger(Dry),1150.0
Kerala,Paddy(Dhan),2400.0
Kerala,Pepper Ungarbled,38500.0
Kerala,Rubber,12400.0
Madhya Pradesh,Arhar (Tur/Red Gram),3400.0
Madhya Pradesh,Cotton,4300.0
Madhya Pradesh,Cotton,4560.0
Madhya Pradesh,Bengal Gram(Gram),2950.0
Madhya Pradesh,Cabbage,1100.0
Madhya Pradesh,Carrot,1100.0
Madhya Pradesh,Coriander(Leaves),600.0
Madhya Pradesh,Maize,1060.0
Madhya Pradesh,Mustard,3300.0
Madhya Pradesh,Soyabean,3380.0
Madhya Pradesh,Spinach,800.0
Madhya Pradesh,Wheat,1585.0
Madhya Pradesh,Arhar (Tur/Red Gram),3941.0
Madhya Pradesh,Bengal Gram(Gram),3500.0
Madhya Pradesh,Cotton,4650.0
Madhya Pradesh,Maize,1050.0
Madhya Pradesh,Soyabean,3302.0
Madhya Pradesh,Wheat,1625.0
Madhya Pradesh,Bhindi(Ladies Finger),3000.0
Madhya Pradesh,Cabbage,1000.0
Madhya Pradesh,Green Chilli,2000.0
Madhya Pradesh,Onion,2000.0
Madhya Pradesh,Potato,800.0
Madhya Pradesh,Tomato,1000.0
Madhya Pradesh,Brinjal,700.0
Madhya Pradesh,Cabbage,850.0
Madhya Pradesh,Cauliflower,900.0
Madhya Pradesh,Garlic,2050.0
Madhya Pradesh,Green Chilli,2350.0
Madhya Pradesh,Onion,1650.0
Madhya Pradesh,Peas Wet,1650.0
Madhya Pradesh,Potato,400.0
Madhya Pradesh,Tomato,500.0
Madhya Pradesh,Brinjal,500.0
Madhya Pradesh,Cauliflower,800.0
Madhya Pradesh,Garlic,1000.0
Madhya Pradesh,Green Chilli,3000.0
Madhya Pradesh,Onion,1200.0
Madhya Pradesh,Peas Wet,1000.0
Madhya Pradesh,Kabuli Chana(Chickpeas-White),6300.0
Madhya Pradesh,Maize,1080.0
Madhya Pradesh,Soyabean,3300.0
Madhya Pradesh,Wheat,1600.0
Madhya Pradesh,Onion,1000.0
Madhya Pradesh,Lentil(Masur),2600.0
Madhya Pradesh,Linseed,3650.0
Madhya Pradesh,Bengal Gram(Gram),3380.0
Madhya Pradesh,Bengal Gram(Gram),1400.0
Madhya Pradesh,Black Gram (Urd Beans),2875.0
Madhya Pradesh,"Sesamum(Sesame,Gingelly,Til)",7658.0
Madhya Pradesh,Wheat,1581.0
Madhya Pradesh,Apple,2000.0
Madhya Pradesh,Bottle Gourd,600.0
Madhya Pradesh,Cabbage,500.0
Madhya Pradesh,Capsicum,1600.0
Madhya Pradesh,Carrot,700.0
Madhya Pradesh,Cauliflower,400.0
Madhya Pradesh,Green Chilli,3700.0
Madhya Pradesh,Methi(Leaves),500.0
Madhya Pradesh,Onion,2100.0
Madhya Pradesh,Papaya,1000.0
Madhya Pradesh,Peas Wet,800.0
Madhya Pradesh,Plum,1000.0
Madhya Pradesh,Pomegranate,2500.0
Madhya Pradesh,Potato,600.0
Madhya Pradesh,Raddish,600.0
Madhya Pradesh,Ridgeguard(Tori),2400.0
Madhya Pradesh,Spinach,600.0
Madhya Pradesh,Tomato,650.0
Madhya Pradesh,Arhar (Tur/Red Gram),3595.0
Madhya Pradesh,Linseed,1650.0
Madhya Pradesh,Mustard,3500.0
Madhya Pradesh,Soyabean,3400.0
Madhya Pradesh,Wheat,1575.0
Madhya Pradesh,Apple,5000.0
Madhya Pradesh,Cabbage,400.0
Madhya Pradesh,Grapes,2500.0
Madhya Pradesh,Green Chilli,2500.0
Madhya Pradesh,Onion,1750.0
Madhya Pradesh,Potato,700.0
Madhya Pradesh,Bengal Gram(Gram),3402.0
Madhya Pradesh,Bhindi(Ladies Finger),1700.0
Madhya Pradesh,Bottle Gourd,825.0
Madhya Pradesh,Brinjal,825.0
Madhya Pradesh,Cauliflower,825.0
Madhya Pradesh,Green Chilli,1950.0
Madhya Pradesh,Methi(Leaves),625.0
Madhya Pradesh,Onion,975.0
Madhya Pradesh,Potato,475.0
Madhya Pradesh,Soyabean,1571.0
Madhya Pradesh,Spinach,625.0
Madhya Pradesh,Tomato,950.0
Madhya Pradesh,Wheat,1571.0
Madhya Pradesh,Arhar (Tur/Red Gram),3890.0
Madhya Pradesh,Maize,1108.0
Madhya Pradesh,Soyabean,3573.0
Madhya Pradesh,Wheat,1640.0
Madhya Pradesh,Mustard,3700.0
Madhya Pradesh,Bengal Gram(Gram),3185.0
Madhya Pradesh,Corriander Seed,3580.0
Madhya Pradesh,Soyabean,3537.0
Madhya Pradesh,Arhar (Tur/Red Gram),3120.0
Madhya Pradesh,Mustard,3330.0
Madhya Pradesh,Wheat,1535.0
Madhya Pradesh,Bengal Gram(Gram),3540.0
Madhya Pradesh,Black Gram (Urd Beans),2200.0
Madhya Pradesh,Lentil(Masur),3125.0
Madhya Pradesh,Soyabean,3350.0
Madhya Pradesh,Soyabean,3395.0
Madhya Pradesh,Arhar (Tur/Red Gram),3450.0
Madhya Pradesh,Bengal Gram(Gram),3475.0
Madhya Pradesh,Corriander Seed,3300.0
Madhya Pradesh,Garlic,1050.0
Madhya Pradesh,Ginger(Green),2000.0
Madhya Pradesh,Green Chilli,1300.0
Madhya Pradesh,Lentil(Masur),3100.0
Madhya Pradesh,Maize,1025.0
Madhya Pradesh,Onion,1550.0
Madhya Pradesh,Potato,300.0
Madhya Pradesh,Soyabean,3540.0
Madhya Pradesh,Wheat,1540.0
Madhya Pradesh,Bengal Gram(Gram),3451.0
Madhya Pradesh,Mustard,3126.0
Madhya Pradesh,Soyabean,3451.0
Madhya Pradesh,Arhar (Tur/Red Gram),4100.0
Madhya Pradesh,Black Gram (Urd Beans),2860.0
Madhya Pradesh,Kabuli Chana(Chickpeas-White),6000.0
Madhya Pradesh,Soyabean,3560.0
Madhya Pradesh,Wheat,2415.0
Madhya Pradesh,Bengal Gram(Gram),3300.0
Madhya Pradesh,Mustard,3425.0
Madhya Pradesh,Soyabean,3565.0
Madhya Pradesh,Wheat,1560.0
Madhya Pradesh,Arhar (Tur/Red Gram),3440.0
Madhya Pradesh,Black Gram (Urd Beans),1881.0
Madhya Pradesh,Soyabean,3501.0
Madhya Pradesh,Wheat,1599.0
Madhya Pradesh,Arhar (Tur/Red Gram),3100.0
Madhya Pradesh,Lentil(Masur),2900.0
Madhya Pradesh,Maize,1020.0
Madhya Pradesh,Wheat,1550.0
Madhya Pradesh,Bengal Gram(Gram),3440.0
Madhya Pradesh,Black Gram (Urd Beans),2400.0
Madhya Pradesh,Corriander Seed,3800.0
Madhya Pradesh,Lentil(Masur),3150.0
Madhya Pradesh,Mustard,3260.0
Madhya Pradesh,Soyabean,3500.0
Madhya Pradesh,Wheat,1580.0
Madhya Pradesh,Lentil(Masur),2925.0
Madhya Pradesh,Wheat,1650.0
Madhya Pradesh,Onion,800.0
Madhya Pradesh,Mustard,3000.0
Madhya Pradesh,Wheat,1530.0
Madhya Pradesh,Bengal Gram(Gram),3391.0
Madhya Pradesh,Black Gram (Urd Beans),3096.0
Madhya Pradesh,Wheat,1561.0
Madhya Pradesh,Bottle Gourd,550.0
Madhya Pradesh,Cauliflower,450.0
Madhya Pradesh,Potato,650.0
Madhya Pradesh,Arhar (Tur/Red Gram),3475.0
Madhya Pradesh,Kabuli Chana(Chickpeas-White),3535.0
Madhya Pradesh,Soyabean,3336.0
Madhya Pradesh,Wheat,1455.0
Madhya Pradesh,Linseed,3500.0
Madhya Pradesh,Bengal Gram(Gram),3490.0
Madhya Pradesh,Kabuli Chana(Chickpeas-White),6514.0
Madhya Pradesh,Lentil(Masur),3185.0
Madhya Pradesh,Methi Seeds,2800.0
Madhya Pradesh,Peas(Dry),1230.0
Madhya Pradesh,Soyabean,3625.0
Madhya Pradesh,Wheat,1620.0
Madhya Pradesh,Soyabean,3425.0
Madhya Pradesh,Wheat,1666.0
Madhya Pradesh,Arhar (Tur/Red Gram),3000.0
Madhya Pradesh,Bengal Gram Dal (Chana Dal),3581.0
Madhya Pradesh,Bengal Gram Dal (Chana Dal),3450.0
Madhya Pradesh,Black Gram Dal (Urd Dal),2700.0
Madhya Pradesh,Corriander Seed,3540.0
Madhya Pradesh,Kabuli Chana(Chickpeas-White),6651.0
Madhya Pradesh,Masur Dal,2849.0
Madhya Pradesh,Methi Seeds,2698.0
Madhya Pradesh,Mustard,3225.0
Madhya Pradesh,Mustard,3255.0
Madhya Pradesh,Peas(Dry),1151.0
Madhya Pradesh,Soyabean,3551.0
Madhya Pradesh,Wheat,1680.0
Madhya Pradesh,Ber(Zizyphus/Borehannu),732.0
Madhya Pradesh,Bottle Gourd,700.0
Madhya Pradesh,Cabbage,600.0
Madhya Pradesh,Cauliflower,600.0
Madhya Pradesh,Chikoos(Sapota),1500.0
Madhya Pradesh,Ginger(Green),1600.0
Madhya Pradesh,Grapes,2464.0
Madhya Pradesh,Green Chilli,1600.0
Madhya Pradesh,Methi(Leaves),900.0
Madhya Pradesh,Orange,1719.0
Madhya Pradesh,Spinach,700.0
Madhya Pradesh,Tomato,700.0
Madhya Pradesh,Bengal Gram(Gram),3275.0
Madhya Pradesh,Wheat,1549.0
Maharashtra,Bajra(Pearl Millet/Cumbu),1500.0
Maharashtra,Maize,1200.0
Maharashtra,Wheat,1700.0
Maharashtra,Arhar (Tur/Red Gram),3995.0
Maharashtra,Bengal Gram(Gram),3660.0
Maharashtra,Maize,1080.0
Maharashtra,Onion,1250.0
Maharashtra,Soyabean,3610.0
Maharashtra,Wheat,1595.0
Maharashtra,Onion,1700.0
Maharashtra,Onion,1670.0
Maharashtra,Bajra(Pearl Millet/Cumbu),1306.0
Maharashtra,Bengal Gram(Gram),3500.0
Maharashtra,Jowar(Sorghum),1125.0
Maharashtra,Maize,1050.0
Maharashtra,Onion,1600.0
Maharashtra,Pomegranate,6000.0
Maharashtra,Soyabean,3500.0
Maharashtra,Wheat,1650.0
Maharashtra,Arhar (Tur/Red Gram),3700.0
Maharashtra,Bajra(Pearl Millet/Cumbu),1675.0
Maharashtra,Bengal Gram(Gram),3400.0
Maharashtra,Jowar(Sorghum),1400.0
Maharashtra,Maize,850.0
Maharashtra,Mataki,5700.0
Maharashtra,Soyabean,3551.0
Maharashtra,Wheat,1575.0
Maharashtra,Arhar (Tur/Red Gram),4050.0
Maharashtra,Bajra(Pearl Millet/Cumbu),1000.0
Maharashtra,Jowar(Sorghum),1725.0
Maharashtra,Wheat,1600.0
Maharashtra,Arhar (Tur/Red Gram),4150.0
Maharashtra,Jowar(Sorghum),1450.0
Maharashtra,Arhar (Tur/Red Gram),3750.0
Maharashtra,Bajra(Pearl Millet/Cumbu),1030.0
Maharashtra,Bhindi(Ladies Finger),2000.0
Maharashtra,Bitter Gourd,2750.0
Maharashtra,Bottle Gourd,700.0
Maharashtra,Brinjal,900.0
Maharashtra,Cabbage,500.0
Maharashtra,Carrot,900.0
Maharashtra,Cauliflower,700.0
Maharashtra,Chikoos(Sapota),2000.0
Maharashtra,Chilly Capsicum,1750.0
Maharashtra,Coriander(Leaves),2.0
Maharashtra,Cucumbar(Kheera),1250.0
Maharashtra,Drumstick,2550.0
Maharashtra,Garlic,1750.0
Maharashtra,Ginger(Dry),2000.0
Maharashtra,Green Chilli,4000.0
Maharashtra,Jowar(Sorghum),1800.0
Maharashtra,Lime,900.0
Maharashtra,Maize,1025.0
Maharashtra,Onion Green,3.0
Maharashtra,Peas Wet,1750.0
Maharashtra,Potato,700.0
Maharashtra,Raddish,3.0
Maharashtra,Soyabean,3300.0
Maharashtra,Spinach,3.0
Maharashtra,Sweet Potato,1250.0
Maharashtra,Tamarind Fruit,3000.0
Maharashtra,Tomato,700.0
Maharashtra,Arhar (Tur/Red Gram),4390.0
Maharashtra,Bengal Gram(Gram),3545.0
Maharashtra,Black Gram (Urd Beans),3200.0
Maharashtra,Green Gram (Moong),4700.0
Maharashtra,Jowar(Sorghum),1300.0
Maharashtra,Soyabean,3435.0
Maharashtra,Wheat,1510.0
Maharashtra,Wheat,2140.0
Maharashtra,Cotton,4600.0
Maharashtra,Arhar (Tur/Red Gram),4398.0
Maharashtra,Bajra(Pearl Millet/Cumbu),1650.0
Maharashtra,Bengal Gram(Gram),3600.0
Maharashtra,Black Gram (Urd Beans),2775.0
Maharashtra,Cotton,4625.0
Maharashtra,Green Gram (Moong),3625.0
Maharashtra,Jowar(Sorghum),1675.0
Maharashtra,"Sesamum(Sesame,Gingelly,Til)",7250.0
Maharashtra,Soyabean,3491.0
Maharashtra,Wheat,1975.0
Maharashtra,Apple,4750.0
Maharashtra,Beetroot,650.0
Maharashtra,Bhindi(Ladies Finger),2700.0
Maharashtra,Bitter Gourd,2300.0
Maharashtra,Brinjal,1500.0
Maharashtra,Cabbage,550.0
Maharashtra,Carrot,1500.0
Maharashtra,Chikoos(Sapota),1250.0
Maharashtra,Chilly Capsicum,2100.0
Maharashtra,Coriander(Leaves),1100.0
Maharashtra,Cucumbar(Kheera),1300.0
Maharashtra,Garlic,1500.0
Maharashtra,Ginger(Dry),2250.0
Maharashtra,Grapes,4000.0
Maharashtra,Green Chilli,4500.0
Maharashtra,Guar,4250.0
Maharashtra,Karbuja(Musk Melon),1700.0
Maharashtra,Onion,1200.0
Maharashtra,Peas Wet,1500.0
Maharashtra,Pomegranate,4500.0
Maharashtra,Potato,850.0
Maharashtra,Spinach,450.0
Maharashtra,Arhar (Tur/Red Gram),3950.0
Maharashtra,Cotton,4350.0
Maharashtra,Arhar (Tur/Red Gram),4200.0
Maharashtra,Soyabean,3550.0
Maharashtra,Bajra(Pearl Millet/Cumbu),1038.0
Maharashtra,Bengal Gram(Gram),3746.0
Maharashtra,Jowar(Sorghum),1525.0
Maharashtra,Maize,1036.0
Maharashtra,Soyabean,3225.0
Maharashtra,Wheat,1710.0
Maharashtra,Bajra(Pearl Millet/Cumbu),1275.0
Maharashtra,Bengal Gram(Gram),3540.0
Maharashtra,Jowar(Sorghum),1440.0
Maharashtra,Maize,1034.0
Maharashtra,Wheat,1649.0
Maharashtra,Arhar (Tur/Red Gram),3900.0
Maharashtra,Bajra(Pearl Millet/Cumbu),976.0
Maharashtra,Bengal Gram(Gram),3490.0
Maharashtra,Jowar(Sorghum),1500.0
Maharashtra,Wheat,1611.0
Maharashtra,Cotton,4800.0
Maharashtra,Maize,1150.0
Maharashtra,Arhar (Tur/Red Gram),4100.0
Maharashtra,Bengal Gram(Gram),3550.0
Maharashtra,Green Gram (Moong),5000.0
Maharashtra,Kulthi(Horse Gram),2512.0
Maharashtra,Maize,1070.0
Maharashtra,Mataki,3812.0
Maharashtra,Wheat,1640.0
Maharashtra,Arhar (Tur/Red Gram),4250.0
Maharashtra,Jowar(Sorghum),1565.0
Maharashtra,Maize,1040.0
Maharashtra,Soyabean,3601.0
Maharashtra,Wheat,1651.0
Maharashtra,Arhar (Tur/Red Gram),5450.0
Maharashtra,Cotton,4900.0
Maharashtra,Arhar (Tur/Red Gram),3850.0
Maharashtra,Wheat,1680.0
Maharashtra,Rice,1930.0
Maharashtra,Bajra(Pearl Millet/Cumbu),1751.0
Maharashtra,Cotton,5100.0
Maharashtra,Arhar (Tur/Red Gram),4325.0
Maharashtra,Bengal Gram(Gram),3712.0
Maharashtra,Soyabean,3665.0
Maharashtra,Wheat,1587.0
Maharashtra,Arhar (Tur/Red Gram),4300.0
Maharashtra,Bengal Gram(Gram),3650.0
Maharashtra,Green Gram (Moong),4375.0
Maharashtra,Jowar(Sorghum),1060.0
Maharashtra,Onion,1300.0
Maharashtra,Soyabean,3450.0
Maharashtra,Wheat,1730.0
Maharashtra,Paddy(Dhan),2400.0
Maharashtra,Paddy(Dhan),2450.0
Maharashtra,Paddy(Dhan),2445.0
Maharashtra,Arhar (Tur/Red Gram),4165.0
Maharashtra,Cotton,4691.0
Maharashtra,Soyabean,3533.0
Maharashtra,Arhar (Tur/Red Gram),4025.0
Maharashtra,Bajra(Pearl Millet/Cumbu),971.0
Maharashtra,Bengal Gram(Gram),3485.0
Maharashtra,Black Gram (Urd Beans),2725.0
Maharashtra,Chili Red,1699.0
Maharashtra,Green Gram (Moong),3800.0
Maharashtra,Jowar(Sorghum),1025.0
Maharashtra,Maize,1100.0
Maharashtra,Mataki,4780.0
Maharashtra,Cotton,4500.0
Maharashtra,Groundnut,3741.0
Maharashtra,Paddy(Dhan),1550.0
Maharashtra,Bajra(Pearl Millet/Cumbu),1200.0
Maharashtra,Bengal Gram(Gram),3580.0
Maharashtra,Jowar(Sorghum),1250.0
Maharashtra,Bajra(Pearl Millet/Cumbu),1020.0
Maharashtra,Bengal Gram(Gram),7001.0
Maharashtra,Black Gram (Urd Beans),3150.0
Maharashtra,Gur(Jaggery),2391.0
Maharashtra,Gur(Jaggery),2675.0
Maharashtra,Jowar(Sorghum),1700.0
Maharashtra,Soyabean,3525.0
Maharashtra,Wheat,1620.0
Maharashtra,Arhar (Tur/Red Gram),4350.0
Maharashtra,Green Gram (Moong),4100.0
Maharashtra,Jowar(Sorghum),1350.0
Maharashtra,Soyabean,3400.0
Maharashtra,Bengal Gram(Gram),3560.0
Maharashtra,Cotton,4700.0
Maharashtra,Soyabean,3426.0
Maharashtra,Wheat,1665.0
Maharashtra,Cotton,3800.0
Maharashtra,Arhar (Tur/Red Gram),3400.0
Maharashtra,Black Gram (Urd Beans),3025.0
Maharashtra,Jowar(Sorghum),1225.0
Maharashtra,Arhar (Tur/Red Gram),3800.0
Maharashtra,Banana,300.0
Maharashtra,Bhindi(Ladies Finger),1800.0
Maharashtra,Black Gram (Urd Beans),3425.0
Maharashtra,Brinjal,600.0
Maharashtra,Carrot,1000.0
Maharashtra,Cauliflower,400.0
Maharashtra,Coriander(Leaves),800.0
Maharashtra,Corriander Seed,6200.0
Maharashtra,Cucumbar(Kheera),800.0
Maharashtra,Garlic,2500.0
Maharashtra,Ginger(Dry),2200.0
Maharashtra,Gur(Jaggery),2515.0
Maharashtra,Lime,1000.0
Maharashtra,Methi(Leaves),800.0
Maharashtra,Onion,1500.0
Maharashtra,Potato,1000.0
Maharashtra,Soyabean,2750.0
Maharashtra,Spinach,1200.0
Maharashtra,Tomato,400.0
Maharashtra,Jowar(Sorghum),1775.0
Maharashtra,Maize,1425.0
Maharashtra,Bajra(Pearl Millet/Cumbu),1211.0
Maharashtra,Bengal Gram(Gram),3501.0
Maharashtra,Jowar(Sorghum),1151.0
Maharashtra,Maize,1000.0
Maharashtra,Soyabean,3521.0
Maharashtra,Wheat,1561.0
Maharashtra,Maize,1001.0
Maharashtra,Gur(Jaggery),3200.0
Maharashtra,Potato,900.0
Maharashtra,Arhar Dal(Tur Dal),6500.0
Maharashtra,Bajra(Pearl Millet/Cumbu),1625.0
Maharashtra,Bengal Gram Dal (Chana Dal),5200.0
Maharashtra,Chili Red,34000.0
Maharashtra,Cowpea (Lobia/Karamani),6350.0
Maharashtra,Green Peas,4700.0
Maharashtra,Ground Nut Seed,7800.0
Maharashtra,Jowar(Sorghum),2570.0
Maharashtra,Lentil(Masur),6950.0
Maharashtra,Maize,1500.0
Maharashtra,Masur Dal,4950.0
Maharashtra,Rice,3300.0
Maharashtra,Wheat,2650.0
Maharashtra,Brinjal,180.0
Maharashtra,Cabbage,150.0
Maharashtra,Chilly Capsicum,150.0
Maharashtra,Tomato,150.0
Maharashtra,Bhindi(Ladies Finger),2600.0
Maharashtra,Brinjal,1600.0
Maharashtra,Cabbage,350.0
Maharashtra,Carrot,800.0
Maharashtra,Cauliflower,450.0
Maharashtra,Chilly Capsicum,1800.0
Maharashtra,Coriander(Leaves),3.0
Maharashtra,Green Chilli,1800.0
Maharashtra,Peas Wet,1800.0
Maharashtra,Ridgeguard(Tori),1600.0
Maharashtra,Bengal Gram(Gram),3775.0
Maharashtra,Jowar(Sorghum),925.0
Maharashtra,Soyabean,3667.0
Maharashtra,Bengal Gram(Gram),3645.0
Maharashtra,Soyabean,3599.0
Maharashtra,Arhar (Tur/Red Gram),4400.0
Maharashtra,Bengal Gram(Gram),3820.0
Maharashtra,Black Gram (Urd Beans),3395.0
Maharashtra,Soyabean,3770.0
Maharashtra,Wheat,1750.0
Maharashtra,Arhar (Tur/Red Gram),4531.0
Maharashtra,Bengal Gram(Gram),3750.0
Maharashtra,Black Gram (Urd Beans),3900.0
Maharashtra,Green Gram (Moong),5250.0
Maharashtra,Soyabean,3645.0
Maharashtra,Apple,9000.0
Maharashtra,Chikoos(Sapota),1900.0
Maharashtra,Guava,3550.0
Maharashtra,Orange,2900.0
Maharashtra,Pine Apple,2050.0
Maharashtra,Pomegranate,6900.0
Maharashtra,Water Melon,1200.0
Maharashtra,Arhar Dal(Tur Dal),5600.0
Maharashtra,Bajra(Pearl Millet/Cumbu),1700.0
Maharashtra,Bengal Gram Dal (Chana Dal),5400.0
Maharashtra,Black Gram Dal (Urd Dal),5700.0
Maharashtra,Bottle Gourd,550.0
Maharashtra,Brinjal,1400.0
Maharashtra,Cabbage,600.0
Maharashtra,Cashewnuts,100000.0
Maharashtra,Chili Red,14000.0
Maharashtra,Coconut,2000.0
Maharashtra,Corriander Seed,10000.0
Maharashtra,Cowpea (Lobia/Karamani),4450.0
Maharashtra,Cummin Seed(Jeera),25000.0
Maharashtra,Drumstick,3500.0
Maharashtra,Elephant Yam (Suran),2100.0
Maharashtra,French Beans (Frasbean),2100.0
Maharashtra,Green Chilli,3300.0
Maharashtra,Green Peas,3300.0
Maharashtra,Ground Nut Seed,7200.0
Maharashtra,Guar,3500.0
Maharashtra,Gur(Jaggery),3900.0
Maharashtra,Jowar(Sorghum),2300.0
Maharashtra,Little Gourd (Kundru),2700.0
Maharashtra,Masur Dal,4600.0
Maharashtra,Peas Wet,1700.0
Maharashtra,Rice,9900.0
Maharashtra,Ridgeguard(Tori),2600.0
Maharashtra,Soanf,11000.0
Maharashtra,Sugar,3140.0
Maharashtra,Sweet Potato,2000.0
Maharashtra,Tamarind Fruit,18000.0
Maharashtra,Wheat,2800.0
Maharashtra,Onion,1900.0
Maharashtra,Potato,800.0
Maharashtra,Chili Red,5000.0
Maharashtra,Bhindi(Ladies Finger),2675.0
Maharashtra,Brinjal,515.0
Maharashtra,Cauliflower,235.0
Maharashtra,Coriander(Leaves),845.0
Maharashtra,Green Chilli,3075.0
Maharashtra,Methi(Leaves),260.0
Maharashtra,Raddish,410.0
Maharashtra,Spinach,490.0
Maharashtra,Tomato,685.0
Maharashtra,Bitter Gourd,4600.0
Maharashtra,Bottle Gourd,600.0
Maharashtra,Cabbage,1100.0
Maharashtra,Carrot,1800.0
Maharashtra,Cauliflower,1100.0
Maharashtra,Chilly Capsicum,2600.0
Maharashtra,Cucumbar(Kheera),1100.0
Maharashtra,Garlic,3600.0
Maharashtra,Ginger(Dry),2500.0
